374 -2488 8.93141e-06
375 -2488 8.93141e-06
376 -2488 8.93141e-06
377 -2488 8.93141e-06
378 -2486 8.92423e-06
379 -2486 8.92423e-06
380 -2486 8.92423e-06
381 -2486 8.92423e-06
382 -2484 8.91705e-06
383 -2484 8.91705e-06
384 -2486 8.92423e-06
385 -2486 8.92423e-06
386 -2488 8.93141e-06
387 -2488 8.93141e-06
388 -2488 8.93141e-06
389 -2488 8.93141e-06
390 -2488 8.93141e-06
391 -2488 8.93141e-06
392 -2488 8.93141e-06
393 -2488 8.93141e-06
394 -2488 8.93141e-06
395 -2488 8.93141e-06
396 -2488 8.93141e-06
397 -2488 8.93141e-06
398 -2488 8.93141e-06
399 -2488 8.93141e-06
400 -2488 8.93141e-06
401 -2488 8.93141e-06
402 -2488 8.93141e-06
403 -2488 8.93141e-06
404 -2488 8.93141e-06
405 -2488 8.93141e-06
406 -2486 8.92423e-06
407 -2486 8.92423e-06
408 -2486 8.92423e-06
409 -2486 8.92423e-06
410 -2486 8.92423e-06
411 -2488 8.93141e-06
412 -2488 8.93141e-06
413 -2488 8.93141e-06
414 -2488 8.93141e-06
415 -2488 8.93141e-06
416 -2488 8.93141e-06
417 -2488 8.93141e-06
418 -2488 8.93141e-06
419 -2488 8.93141e-06
420 -2488 8.93141e-06
421 -2488 8.93141e-06
422 -2488 8.93141e-06
423 -2488 8.93141e-06
424 -2488 8.93141e-06
425 -2488 8.93141e-06
426 -2490 8.93859e-06
427 -2490 8.93859e-06
428 -2490 8.93859e-06
429 -2490 8.93859e-06
430 -2490 8.93859e-06
431 -2490 8.93859e-06
432 -2490 8.93859e-06
433 -2490 8.93859e-06
434 -2490 8.93859e-06
435 -2490 8.93859e-06
436 -2490 8.93859e-06
437 -2490 8.93859e-06
438 -2492 8.94577e-06
439 -2492 8.94577e-06
440 -2490 8.93859e-06
441 -2490 8.93859e-06
442 -2492 8.94577e-06
443 -2492 8.94577e-06
444 -2492 8.94577e-06
445 -2492 8.94577e-06
446 -2492 8.94577e-06
447 -2492 8.94577e-06
448 -2492 8.94577e-06
449 -2492 8.94577e-06
450 -2492 8.94577e-06
451 -2492 8.94577e-06
452 -2490 8.93859e-06
453 -2490 8.93859e-06
454 -2490 8.93859e-06
455 -2488 8.93141e-06
456 -2458 8.82371e-06
457 -2458 8.82371e-06
458 -2466 8.85243e-06
459 -2466 8.85243e-06
460 -2472 8.87397e-06
461 -2474 8.88115e-06
462 -2474 8.88115e-06
463 -2476 8.88833e-06
464 -2480 8.90269e-06
465 -2480 8.90269e-06
466 -2486 8.92423e-06
467 -2488 8.93141e-06
468 -2492 8.94577e-06
469 -2496 8.96012e-06
470 -2502 8.98166e-06
471 -2507 8.99961e-06
472 -2507 8.99961e-06
473 -2507 8.99961e-06
474 -2509 9.00679e-06
475 -2509 9.00679e-06
476 -2511 9.01397e-06
477 -2511 9.01397e-06
478 -2511 9.01397e-06
479 -2511 9.01397e-06
292 -2437.36 55.8435
293 -2443.36 55.9809
294 -2469.35 56.5765
295 -2449.36 56.1183
296 -2452.36 56.1871
297 -2450.36 56.1412
298 -2452.36 56.1871
299 -2454.36 56.2329
300 -2486.35 56.9658
301 -2486.35 56.9658
302 -2490.35 57.0575
303 -2490.35 57.0575
304 -2494.35 57.1491
305 -2494.35 57.1491
306 -2494.35 57.1491
307 -2494.35 57.1491
308 -2494.35 57.1491
309 -2472.35 56.6452
310 -2452.36 56.1871
311 -2450.36 56.1412
312 -2448.36 56.0954
313 -2448.36 56.0954
314 -2444.36 56.0038
315 -2442.36 55.958
316 -2438.36 55.8664
317 -2436.36 55.8206
318 -2434.36 55.7748
319 -2434.36 55.7748
320 -2430.36 55.6831
321 -2430.36 55.6831
322 -2406.37 55.1334
323 -2406.37 55.1334
324 -2404.37 55.0876
325 -2404.37 55.0876
326 -2406.37 55.1334
327 -2406.37 55.1334
328 -2410.37 55.225
329 -2410.37 55.225
330 -2410.37 55.225
331 -2410.37 55.225
332 -2412.37 55.2708
333 -2414.37 55.3167
334 -2414.37 55.3167
335 -2414.37 55.3167
336 -2430.36 55.6831
337 -2418.37 55.4083
338 -2418.37 55.4083
339 -2418.37 55.4083
340 -2418.37 55.4083
341 -2410.37 55.225
342 -2408.37 55.1792
343 -2408.37 55.1792
344 -2408.37 55.1792
345 -2408.37 55.1792
346 -2408.37 55.1792
347 -2410.37 55.225
348 -2414.37 55.3167
349 -2414.37 55.3167
350 -2416.37 55.3625
351 -2418.37 55.4083
352 -2422.36 55.4999
353 -2424.36 55.5457
354 -2426.36 55.5915
355 -2428.36 55.6373
356 -2430.36 55.6831
357 -2432.36 55.729
358 -2434.36 55.7748
359 -2434.36 55.7748
360 -2432.36 55.729
361 -2434.36 55.7748
362 -2434.36 55.7748
363 -2434.36 55.7748
364 -2434.36 55.7748
365 -2436.36 55.8206
366 -2436.36 55.8206
367 -2438.36 55.8664
368 -2438.36 55.8664
369 -2438.36 55.8664
370 -2438.36 55.8664
371 -2436.36 55.8206
372 -2436.36 55.8206
373 -2434.36 55.7748
374 -2434.36 55.7748
375 -2434.36 55.7748
376 -2430.36 55.6831
377 -2430.36 55.6831
378 -2430.36 55.6831
379 -2428.36 55.6373
380 -2426.36 55.5915
381 -2426.36 55.5915
382 -2426.36 55.5915
383 -2426.36 55.5915
384 -2426.36 55.5915
385 -2426.36 55.5915
386 -2428.36 55.6373
387 -2436.36 55.8206
388 -2440.36 55.9122
389 -2442.36 55.958
390 -2446.36 56.0496
391 -2446.36 56.0496
392 -2442.36 55.958
393 -2444.36 56.0038
394 -2444.36 56.0038
395 -2444.36 56.0038
396 -2446.36 56.0496
397 -2446.36 56.0496
398 -2446.36 56.0496
399 -2446.36 56.0496
400 -2446.36 56.0496
401 -2444.36 56.0038
402 -2444.36 56.0038
403 -2442.36 55.958
404 -2442.36 55.958
405 -2442.36 55.958
406 -2442.36 55.958
407 -2442.36 55.958
408 -2442.36 55.958
409 -2442.36 55.958
410 -2442.36 55.958
411 -2440.36 55.9122
412 -2440.36 55.9122
413 -2438.36 55.8664
414 -2438.36 55.8664
415 -2438.36 55.8664
416 -2428.36 55.6373
417 -2428.36 55.6373
418 -2430.36 55.6831
419 -2430.36 55.6831
420 -2438.36 55.8664
421 -2438.36 55.8664
422 -2434.36 55.7748
423 -2426.36 55.5915
424 -2418.37 55.4083
425 -2418.37 55.4083
426 -2414.37 55.3167
427 -2414.37 55.3167
428 -2414.37 55.3167
429 -2414.37 55.3167
430 -2412.37 55.2708
431 -2414.37 55.3167
432 -2412.37 55.2708
433 -2412.37 55.2708
434 -2414.37 55.3167
435 -2414.37 55.3167
436 -2418.37 55.4083
437 -2418.37 55.4083
438 -2420.36 55.4541
439 -2420.36 55.4541
440 -2422.36 55.4999
441 -2422.36 55.4999
442 -2422.36 55.4999
443 -2422.36 55.4999
444 -2424.36 55.5457
445 -2426.36 55.5915
446 -2426.36 55.5915
447 -2426.36 55.5915
448 -2430.36 55.6831
449 -2430.36 55.6831
450 -2430.36 55.6831
451 -2430.36 55.6831
452 -2432.36 55.729
453 -2434.36 55.7748
454 -2434.36 55.7748
455 -2434.36 55.7748
456 -2434.36 55.7748
457 -2434.36 55.7748
458 -2436.36 55.8206
459 -2436.36 55.8206
460 -2498.34 57.2407
461 -2500.34 57.2865
462 -2500.34 57.2865
463 -2502.34 57.3323
464 -2462.35 56.4161
465 -2462.35 56.4161
466 -2472.35 56.6452
467 -2478.35 56.7826
468 -2490.35 57.0575
469 -2490.35 57.0575
470 -2494.35 57.1491
471 -2510.34 57.5156
472 -2524.34 57.8363
473 -2524.34 57.8363
474 -2530.34 57.9737
475 -2532.34 58.0195
476 -2534.33 58.0653
477 -2534.33 58.0653
478 -2538.33 58.1569
479 -2538.33 58.1569
280 -2175.71 99.7499
281 -2173.72 99.6583
282 -2175.71 99.7499
283 -2175.71 99.7499
284 -2173.72 99.6583
285 -2173.72 99.6583
286 -2173.72 99.6583
287 -2173.72 99.6583
288 -2175.71 99.7499
289 -2175.71 99.7499
290 -2175.71 99.7499
291 -2175.71 99.7499
292 -2179.71 99.9331
293 -2179.71 99.9331
294 -2179.71 99.9331
295 -2179.71 99.9331
296 -2179.71 99.9331
297 -2179.71 99.9331
298 -2179.71 99.9331
299 -2179.71 99.9331
300 -2177.71 99.8415
301 -2177.71 99.8415
302 -2177.71 99.8415
303 -2179.71 99.9331
304 -2177.71 99.8415
305 -2177.71 99.8415
306 -2177.71 99.8415
307 -2177.71 99.8415
308 -2177.71 99.8415
309 -2177.71 99.8415
310 -2177.71 99.8415
311 -2177.71 99.8415
312 -2177.71 99.8415
313 -2177.71 99.8415
314 -2177.71 99.8415
315 -2179.71 99.9331
316 -2179.71 99.9331
317 -2177.71 99.8415
318 -2177.71 99.8415
319 -2177.71 99.8415
320 -2177.71 99.8415
321 -2177.71 99.8415
322 -2177.71 99.8415
323 -2175.71 99.7499
324 -2175.71 99.7499
325 -2177.71 99.8415
326 -2177.71 99.8415
327 -2179.71 99.9331
328 -2179.71 99.9331
329 -2177.71 99.8415
330 -2177.71 99.8415
331 -2177.71 99.8415
332 -2177.71 99.8415
333 -2177.71 99.8415
334 -2177.71 99.8415
335 -2175.71 99.7499
336 -2177.71 99.8415
337 -2179.71 99.9331
338 -2179.71 99.9331
339 -2179.71 99.9331
340 -2179.71 99.9331
341 -2179.71 99.9331
342 -2179.71 99.9331
343 -2179.71 99.9331
344 -2177.71 99.8415
345 -2177.71 99.8415
346 -2177.71 99.8415
347 -2177.71 99.8415
348 -2179.71 99.9331
349 -2179.71 99.9331
350 -2179.71 99.9331
351 -2179.71 99.9331
352 -2177.71 99.8415
353 -2177.71 99.8415
354 -2177.71 99.8415
355 -2177.71 99.8415
356 -2179.71 99.9331
357 -2179.71 99.9331
358 -2179.71 99.9331
359 -2179.71 99.9331
360 -2179.71 99.9331
361 -2179.71 99.9331
362 -2179.71 99.9331
363 -2181.71 100.025
364 -2179.71 99.9331
365 -2181.71 100.025
366 -2181.71 100.025
367 -2181.71 100.025
368 -2181.71 100.025
369 -2181.71 100.025
370 -2181.71 100.025
371 -2181.71 100.025
372 -2181.71 100.025
373 -2181.71 100.025
374 -2179.71 99.9331
375 -2181.71 100.025
376 -2181.71 100.025
377 -2181.71 100.025
378 -2181.71 100.025
379 -2181.71 100.025
380 -2181.71 100.025
381 -2181.71 100.025
382 -2181.71 100.025
383 -2181.71 100.025
384 -2181.71 100.025
385 -2181.71 100.025
386 -2181.71 100.025
387 -2181.71 100.025
388 -2181.71 100.025
389 -2181.71 100.025
390 -2181.71 100.025
391 -2181.71 100.025
392 -2183.71 100.116
393 -2181.71 100.025
394 -2181.71 100.025
395 -2181.71 100.025
396 -2181.71 100.025
397 -2181.71 100.025
398 -2181.71 100.025
399 -2179.71 99.9331
400 -2181.71 100.025
401 -2181.71 100.025
402 -2181.71 100.025
403 -2181.71 100.025
404 -2181.71 100.025
405 -2181.71 100.025
406 -2181.71 100.025
407 -2179.71 99.9331
408 -2181.71 100.025
409 -2181.71 100.025
410 -2179.71 99.9331
411 -2181.71 100.025
412 -2181.71 100.025
413 -2181.71 100.025
414 -2275.61 104.33
415 -2271.61 104.147
416 -2239.65 102.681
417 -2241.65 102.773
418 -2243.64 102.864
419 -2243.64 102.864
420 -2245.64 102.956
421 -2243.64 102.864
422 -2247.64 103.047
423 -2247.64 103.047
424 -2245.64 102.956
425 -2251.63 103.231
426 -2269.62 104.055
427 -2273.61 104.238
428 -2273.61 104.238
429 -2279.61 104.513
430 -2279.61 104.513
431 -2283.6 104.696
432 -2297.59 105.337
433 -2297.59 105.337
434 -2317.57 106.253
435 -2325.56 106.62
436 -2329.55 106.803
437 -2329.55 106.803
438 -2333.55 106.986
439 -2337.54 107.169
440 -2339.54 107.261
441 -2341.54 107.353
442 -2343.54 107.444
443 -2347.53 107.627
444 -2347.53 107.627
445 -2347.53 107.627
446 -2347.53 107.627
447 -2347.53 107.627
448 -2345.54 107.536
449 -2345.54 107.536
450 -2345.54 107.536
451 -2343.54 107.444
452 -2343.54 107.444
453 -2343.54 107.444
454 -2345.54 107.536
455 -2343.54 107.444
456 -2341.54 107.353
457 -2343.54 107.444
458 -2343.54 107.444
459 -2343.54 107.444
460 -2345.54 107.536
461 -2343.54 107.444
462 -2179.71 99.9331
463 -2181.71 100.025
464 -2183.71 100.116
465 -2183.71 100.116
466 -2183.71 100.116
467 -2183.71 100.116
468 -2183.71 100.116
469 -2183.71 100.116
470 -2183.71 100.116
471 -2183.71 100.116
472 -2185.7 100.208
473 -2185.7 100.208
474 -2185.7 100.208
475 -2185.7 100.208
476 -2185.7 100.208
477 -2185.7 100.208
478 -2185.7 100.208
479 -2185.7 100.208
280 -2180.84 150.109
282 -2186.83 150.521
283 -2180.84 150.109
284 -2180.84 150.109
285 -2180.84 150.109
286 -2180.84 150.109
287 -2182.84 150.246
288 -2182.84 150.246
289 -2182.84 150.246
290 -2182.84 150.246
291 -2182.84 150.246
292 -2182.84 150.246
293 -2184.83 150.383
294 -2184.83 150.383
295 -2184.83 150.383
296 -2180.84 150.109
297 -2184.83 150.383
298 -2184.83 150.383
299 -2182.84 150.246
300 -2182.84 150.246
301 -2182.84 150.246
302 -2182.84 150.246
303 -2182.84 150.246
304 -2180.84 150.109
305 -2182.84 150.246
306 -2182.84 150.246
307 -2182.84 150.246
308 -2182.84 150.246
309 -2182.84 150.246
310 -2180.84 150.109
311 -2182.84 150.246
312 -2182.84 150.246
313 -2182.84 150.246
314 -2182.84 150.246
315 -2186.83 150.521
316 -2184.83 150.383
317 -2184.83 150.383
318 -2182.84 150.246
319 -2182.84 150.246
320 -2182.84 150.246
321 -2182.84 150.246
322 -2182.84 150.246
323 -2182.84 150.246
324 -2180.84 150.109
325 -2180.84 150.109
326 -2182.84 150.246
327 -2182.84 150.246
328 -2182.84 150.246
329 -2182.84 150.246
330 -2180.84 150.109
331 -2182.84 150.246
332 -2184.83 150.383
333 -2184.83 150.383
334 -2184.83 150.383
335 -2184.83 150.383
336 -2180.84 150.109
337 -2182.84 150.246
338 -2184.83 150.383
339 -2182.84 150.246
340 -2182.84 150.246
341 -2182.84 150.246
342 -2186.83 150.521
343 -2182.84 150.246
344 -2182.84 150.246
345 -2182.84 150.246
346 -2182.84 150.246
347 -2182.84 150.246
348 -2182.84 150.246
349 -2182.84 150.246
350 -2184.83 150.383
351 -2184.83 150.383
352 -2184.83 150.383
353 -2180.84 150.109
354 -2180.84 150.109
355 -2180.84 150.109
356 -2184.83 150.383
357 -2182.84 150.246
358 -2180.84 150.109
359 -2182.84 150.246
360 -2186.83 150.521
361 -2186.83 150.521
362 -2186.83 150.521
363 -2186.83 150.521
364 -2184.83 150.383
365 -2184.83 150.383
366 -2186.83 150.521
367 -2186.83 150.521
368 -2184.83 150.383
369 -2186.83 150.521
370 -2186.83 150.521
371 -2186.83 150.521
372 -2186.83 150.521
373 -2186.83 150.521
374 -2186.83 150.521
375 -2186.83 150.521
376 -2186.83 150.521
377 -2184.83 150.383
378 -2182.84 150.246
379 -2184.83 150.383
380 -2186.83 150.521
381 -2186.83 150.521
382 -2186.83 150.521
383 -2186.83 150.521
384 -2186.83 150.521
385 -2186.83 150.521
386 -2184.83 150.383
387 -2184.83 150.383
388 -2186.83 150.521
389 -2186.83 150.521
390 -2186.83 150.521
391 -2186.83 150.521
392 -2186.83 150.521
393 -2186.83 150.521
394 -2186.83 150.521
395 -2186.83 150.521
396 -2186.83 150.521
397 -2184.83 150.383
398 -2184.83 150.383
399 -2182.84 150.246
400 -2184.83 150.383
401 -2184.83 150.383
402 -2186.83 150.521
403 -2186.83 150.521
404 -2184.83 150.383
405 -2184.83 150.383
406 -2186.83 150.521
407 -2186.83 150.521
408 -2186.83 150.521
409 -2186.83 150.521
410 -2186.83 150.521
411 -2188.82 150.658
413 -2288.59 157.525
414 -2350.44 161.782
415 -2308.54 158.898
416 -2306.54 158.761
417 -2306.54 158.761
418 -2304.55 158.624
419 -2306.54 158.761
420 -2306.54 158.761
421 -2306.54 158.761
422 -2300.56 158.349
423 -2380.37 163.842
424 -2294.57 157.937
425 -2296.57 158.074
426 -2300.56 158.349
427 -2296.57 158.074
428 -2314.52 159.31
429 -2312.53 159.173
430 -2318.51 159.585
431 -2324.5 159.997
432 -2338.47 160.958
433 -2340.46 161.096
434 -2344.45 161.37
435 -2348.44 161.645
436 -2352.43 161.92
437 -2352.43 161.92
438 -2352.43 161.92
439 -2348.44 161.645
440 -2348.44 161.645
441 -2352.43 161.92
442 -2352.43 161.92
443 -2352.43 161.92
444 -2352.43 161.92
445 -2352.43 161.92
446 -2352.43 161.92
447 -2352.43 161.92
448 -2354.43 162.057
449 -2354.43 162.057
450 -2352.43 161.92
451 -2350.44 161.782
452 -2350.44 161.782
453 -2348.44 161.645
454 -2348.44 161.645
455 -2186.83 150.521
456 -2184.83 150.383
457 -2184.83 150.383
458 -2186.83 150.521
459 -2186.83 150.521
460 -2186.83 150.521
461 -2186.83 150.521
462 -2186.83 150.521
463 -2186.83 150.521
464 -2184.83 150.383
465 -2184.83 150.383
466 -2184.83 150.383
467 -2184.83 150.383
468 -2182.84 150.246
469 -2184.83 150.383
470 -2186.83 150.521
471 -2186.83 150.521
472 -2186.83 150.521
473 -2188.82 150.658
474 -2188.82 150.658
475 -2188.82 150.658
476 -2186.83 150.521
477 -2186.83 150.521
478 -2186.83 150.521
479 -2186.83 150.521
280 -2190.77 201.304
281 -2190.77 201.304
282 -2190.77 201.304
283 -2192.76 201.487
284 -2188.78 201.121
285 -2188.78 201.121
286 -2186.79 200.938
287 -2188.78 201.121
288 -2190.77 201.304
289 -2190.77 201.304
290 -2190.77 201.304
291 -2190.77 201.304
292 -2192.76 201.487
293 -2192.76 201.487
294 -2192.76 201.487
295 -2192.76 201.487
296 -2192.76 201.487
297 -2192.76 201.487
298 -2190.77 201.304
299 -2190.77 201.304
300 -2192.76 201.487
301 -2192.76 201.487
302 -2194.75 201.67
303 -2194.75 201.67
304 -2192.76 201.487
305 -2192.76 201.487
306 -2192.76 201.487
307 -2192.76 201.487
308 -2192.76 201.487
309 -2192.76 201.487
310 -2192.76 201.487
311 -2192.76 201.487
312 -2192.76 201.487
313 -2192.76 201.487
314 -2192.76 201.487
315 -2192.76 201.487
316 -2192.76 201.487
317 -2192.76 201.487
318 -2194.75 201.67
319 -2194.75 201.67
320 -2194.75 201.67
321 -2192.76 201.487
322 -2192.76 201.487
323 -2192.76 201.487
324 -2190.77 201.304
325 -2192.76 201.487
326 -2192.76 201.487
327 -2192.76 201.487
328 -2194.75 201.67
329 -2192.76 201.487
330 -2192.76 201.487
331 -2192.76 201.487
332 -2192.76 201.487
333 -2192.76 201.487
334 -2192.76 201.487
335 -2192.76 201.487
336 -2192.76 201.487
337 -2192.76 201.487
338 -2192.76 201.487
339 -2192.76 201.487
340 -2192.76 201.487
341 -2194.75 201.67
342 -2194.75 201.67
343 -2194.75 201.67
344 -2194.75 201.67
345 -2194.75 201.67
346 -2194.75 201.67
347 -2194.75 201.67
348 -2194.75 201.67
349 -2194.75 201.67
350 -2192.76 201.487
351 -2192.76 201.487
352 -2192.76 201.487
353 -2192.76 201.487
354 -2192.76 201.487
355 -2192.76 201.487
356 -2192.76 201.487
357 -2192.76 201.487
358 -2192.76 201.487
359 -2192.76 201.487
360 -2192.76 201.487
361 -2192.76 201.487
362 -2192.76 201.487
363 -2192.76 201.487
364 -2194.75 201.67
365 -2194.75 201.67
366 -2194.75 201.67
367 -2194.75 201.67
368 -2194.75 201.67
369 -2194.75 201.67
370 -2192.76 201.487
371 -2194.75 201.67
372 -2194.75 201.67
373 -2192.76 201.487
374 -2192.76 201.487
375 -2192.76 201.487
376 -2192.76 201.487
377 -2192.76 201.487
378 -2192.76 201.487
379 -2192.76 201.487
380 -2194.75 201.67
381 -2194.75 201.67
382 -2194.75 201.67
383 -2194.75 201.67
384 -2192.76 201.487
385 -2192.76 201.487
386 -2192.76 201.487
387 -2192.76 201.487
388 -2194.75 201.67
389 -2194.75 201.67
390 -2196.75 201.853
391 -2194.75 201.67
392 -2194.75 201.67
393 -2194.75 201.67
394 -2194.75 201.67
395 -2194.75 201.67
396 -2192.76 201.487
397 -2192.76 201.487
398 -2192.76 201.487
399 -2192.76 201.487
400 -2194.75 201.67
401 -2194.75 201.67
402 -2194.75 201.67
403 -2194.75 201.67
404 -2194.75 201.67
405 -2194.75 201.67
406 -2194.75 201.67
407 -2194.75 201.67
408 -2194.75 201.67
409 -2194.75 201.67
410 -2194.75 201.67
411 -2196.75 201.853
412 -2198.74 202.036
413 -2198.74 202.036
414 -2198.74 202.036
415 -2198.74 202.036
416 -2200.73 202.219
417 -2200.73 202.219
418 -2288.36 210.271
419 -2284.38 209.905
420 -2284.38 209.905
421 -2252.51 206.977
422 -2258.49 207.526
423 -2262.47 207.892
424 -2272.43 208.807
425 -2274.42 208.99
426 -2290.35 210.454
427 -2296.33 211.003
428 -2306.28 211.918
429 -2314.25 212.65
430 -2322.22 213.382
431 -2330.18 214.114
432 -2344.12 215.395
433 -2346.12 215.578
434 -2350.1 215.944
435 -2358.07 216.676
436 -2354.08 216.31
437 -2364.04 217.225
438 -2364.04 217.225
439 -2362.05 217.042
440 -2362.05 217.042
441 -2362.05 217.042
442 -2368.02 217.591
443 -2368.02 217.591
444 -2366.03 217.408
445 -2366.03 217.408
446 -2368.02 217.591
447 -2368.02 217.591
448 -2368.02 217.591
449 -2368.02 217.591
450 -2368.02 217.591
451 -2370.02 217.774
452 -2368.02 217.591
453 -2364.04 217.225
454 -2366.03 217.408
455 -2366.03 217.408
457 -2190.77 201.304
458 -2194.75 201.67
459 -2194.75 201.67
460 -2196.75 201.853
461 -2196.75 201.853
462 -2196.75 201.853
463 -2196.75 201.853
464 -2196.75 201.853
465 -2194.75 201.67
466 -2194.75 201.67
467 -2196.75 201.853
468 -2196.75 201.853
469 -2196.75 201.853
470 -2194.75 201.67
471 -2196.75 201.853
472 -2194.75 201.67
473 -2196.75 201.853
474 -2196.75 201.853
475 -2196.75 201.853
476 -2196.75 201.853
477 -2196.75 201.853
478 -2194.75 201.67
479 -2194.75 201.67
280 -2199.49 253.031
281 -2197.51 252.803
282 -2193.53 252.346
283 -2195.52 252.574
284 -2193.53 252.346
285 -2195.52 252.574
286 -2195.52 252.574
287 -2197.51 252.803
288 -2197.51 252.803
289 -2197.51 252.803
290 -2197.51 252.803
291 -2197.51 252.803
292 -2199.49 253.031
293 -2197.51 252.803
294 -2197.51 252.803
295 -2197.51 252.803
296 -2199.49 253.031
297 -2197.51 252.803
298 -2195.52 252.574
299 -2197.51 252.803
300 -2197.51 252.803
301 -2195.52 252.574
302 -2197.51 252.803
303 -2195.52 252.574
304 -2193.53 252.346
305 -2195.52 252.574
306 -2195.52 252.574
307 -2195.52 252.574
308 -2197.51 252.803
309 -2197.51 252.803
310 -2195.52 252.574
311 -2195.52 252.574
312 -2193.53 252.346
313 -2195.52 252.574
314 -2195.52 252.574
315 -2195.52 252.574
316 -2195.52 252.574
317 -2195.52 252.574
318 -2195.52 252.574
319 -2195.52 252.574
320 -2193.53 252.346
321 -2195.52 252.574
322 -2195.52 252.574
323 -2197.51 252.803
324 -2193.53 252.346
325 -2193.53 252.346
326 -2197.51 252.803
327 -2197.51 252.803
328 -2199.49 253.031
329 -2201.48 253.26
330 -2195.52 252.574
331 -2197.51 252.803
332 -2205.45 253.717
333 -2197.51 252.803
334 -2191.55 252.117
335 -2195.52 252.574
336 -2195.52 252.574
337 -2197.51 252.803
338 -2195.52 252.574
339 -2195.52 252.574
340 -2195.52 252.574
341 -2197.51 252.803
342 -2197.51 252.803
343 -2195.52 252.574
344 -2193.53 252.346
345 -2197.51 252.803
346 -2197.51 252.803
347 -2199.49 253.031
348 -2193.53 252.346
349 -2199.49 253.031
350 -2197.51 252.803
351 -2195.52 252.574
352 -2193.53 252.346
353 -2195.52 252.574
354 -2193.53 252.346
355 -2195.52 252.574
356 -2195.52 252.574
357 -2195.52 252.574
358 -2193.53 252.346
359 -2195.52 252.574
360 -2197.51 252.803
361 -2195.52 252.574
362 -2197.51 252.803
363 -2199.49 253.031
364 -2201.48 253.26
365 -2197.51 252.803
366 -2197.51 252.803
367 -2199.49 253.031
368 -2199.49 253.031
369 -2197.51 252.803
370 -2193.53 252.346
371 -2195.52 252.574
372 -2195.52 252.574
373 -2195.52 252.574
374 -2195.52 252.574
375 -2195.52 252.574
376 -2193.53 252.346
377 -2195.52 252.574
378 -2213.4 254.631
379 -2193.53 252.346
380 -2197.51 252.803
381 -2195.52 252.574
382 -2193.53 252.346
383 -2193.53 252.346
384 -2193.53 252.346
385 -2195.52 252.574
386 -2193.53 252.346
387 -2195.52 252.574
388 -2201.48 253.26
389 -2199.49 253.031
390 -2199.49 253.031
391 -2199.49 253.031
392 -2195.52 252.574
393 -2193.53 252.346
394 -2193.53 252.346
395 -2193.53 252.346
396 -2193.53 252.346
397 -2195.52 252.574
398 -2195.52 252.574
399 -2195.52 252.574
400 -2195.52 252.574
401 -2195.52 252.574
402 -2197.51 252.803
403 -2197.51 252.803
404 -2197.51 252.803
405 -2199.49 253.031
406 -2193.53 252.346
407 -2195.52 252.574
408 -2195.52 252.574
409 -2195.52 252.574
410 -2197.51 252.803
411 -2195.52 252.574
412 -2195.52 252.574
